index_100,brand,model,total_arsenic,inorganic_arsenic,lead,cadmium,mercury,aluminum,potassium,bisphenol_a,bisphenol_f,bisphenol_s,acrylamide,report_year,website_link,ingredient_list,palm_words,soy_words,has_palm_oil,has_soy,ingredient_array
137,Enfamil,Sensitive,10.6,9.0,1.8,0.0,0.0,272.0,8026667,0.0,0,0,0.0,2026,https://www.walmart.com/ip/Enfamil-Sensitive-Baby-Formula-DHA-Iron-Prebiotics-help-support-Brain-Immune-Support-Lactose-Sensitivity-Infant-Inspired-Breast-Milk-Non-GMO-Powder-R/560173372,"FUCOSYLLACTOSE‖, MORTIERELLA ALPINA OIL¶, SCHIZOCHYTRIUM SP. OIL#, POTASSIUM CITRATE, CALCIUM PHOSPHATE, SODIUM CHLORIDE, MAGNESIUM PHOSPHATE, POTASSIUM CHLORIDE, CALCIUM CARBONATE, FERROUS SULFATE, ZINC SULFATE, CUPRIC SULFATE, MANGANESE SULFATE, POTASSIUM IODIDE, SODIUM SELENITE, SOY LECITHIN, CHOLINE CHLORIDE, INOSITOL, ASCORBIC ACID, NIACINAMIDE, CALCIUM PANTOTHENATE, RIBOFLAVIN, THIAMIN HYDROCHLORIDE, VITAMIN B6 HYDROCHLORIDE, VITAMIN D3, FOLIC ACID, VITAMIN K1, BIOTIN, VITAMIN B12, VITAMIN E ACETATE, VITAMIN A PALMITATE, TAURINE, L-CARNITINE.‖A SOURCE OF 2’-FL HMO (2’-FUCOSYLLACTOSE HUMAN MILK OLIGOSACCHARIDE)¶A SOURCE OF ARACHIDONIC ACID (ARA)#A SOURCE OF DOCOSAHEXAENOIC ACID (DHA)",['vitamin a palmitate'],['soy lecithin'],0,1,"['fucosyllactose‖', 'mortierella alpina oil¶', 'schizochytrium sp. oil#', 'potassium citrate', 'calcium phosphate', 'sodium chloride', 'magnesium phosphate', 'potassium chloride', 'calcium carbonate', 'ferrous sulfate', 'zinc sulfate', 'cupric sulfate', 'manganese sulfate', 'potassium iodide', 'sodium selenite', 'soy lecithin', 'choline chloride', 'inositol', 'ascorbic acid', 'niacinamide', 'calcium pantothenate', 'riboflavin', 'thiamin hydrochloride', 'vitamin b6 hydrochloride', 'vitamin d3', 'folic acid', 'vitamin k1', 'biotin', 'vitamin b12', 'vitamin e acetate', 'vitamin a palmitate', 'taurine', 'l-carnitine.‖a source of 2’-fl hmo', '2’-fucosyllactose human milk oligosaccharide', '¶a source of arachidonic acid', 'ara', '#a source of docosahexaenoic acid', 'dha']"
138,"Happy Baby
Organics",Organic Infant Formula,3.5,0.0,1.8,0.0,0.92,,5223333,0.0,0,0,0.0,2026,https://www.happyfamilyorganics.com/shop/baby-formula/product/stage-1/,"Organic lactose, organic nonfat milk, organic galactooligosaccharides*, organic palm oil, organic coconut oil, organic whey protein concentrate, organic canola oil, organic high oleic sunflower oil, organic sunflower oil, and less than 1%: bifidobacterium breve m-16v, fructooligosaccharides*, tuna fish oil**, mortierella alpina oil***, calcium phosphate, sodium citrate, potassium citrate, potassium chloride, choline chloride, magnesium chloride, ascorbic acid, organic soy lecithin, sodium hydroxide, inositol, ferrous sulfate, zinc sulfate, vitamin e (dl-alpha tocopheryl acetate), calcium pantothenate, niacinamide, copper sulfate, retinyl palmitate, thiamine hydrochloride, pyridoxine hydrochloride, riboflavin, manganese sulfate, folic acid, potassium iodide, ascorbyl palmitate, vitamin k (phytonadione), sodium selenite, biotin, vitamin d3 (cholecalciferol), cyanocobalamin.","['organic palm oil', 'retinyl palmitate', 'ascorbyl palmitate']",['organic soy lecithin'],1,1,"['organic lactose', 'organic nonfat milk', 'organic galactooligosaccharides*', 'organic palm oil', 'organic coconut oil', 'organic whey protein concentrate', 'organic canola oil', 'organic high oleic sunflower oil', 'organic sunflower oil', 'and less than 1%: bifidobacterium breve m-16v', 'fructooligosaccharides*', 'tuna fish oil**', 'mortierella alpina oil***', 'calcium phosphate', 'sodium citrate', 'potassium citrate', 'potassium chloride', 'choline chloride', 'magnesium chloride', 'ascorbic acid', 'organic soy lecithin', 'sodium hydroxide', 'inositol', 'ferrous sulfate', 'zinc sulfate', 'vitamin e', 'dl-alpha tocopheryl acetate', 'calcium pantothenate', 'niacinamide', 'copper sulfate', 'retinyl palmitate', 'thiamine hydrochloride', 'pyridoxine hydrochloride', 'riboflavin', 'manganese sulfate', 'folic acid', 'potassium iodide', 'ascorbyl palmitate', 'vitamin k', 'phytonadione', 'sodium selenite', 'biotin', 'vitamin d3', 'cholecalciferol', 'cyanocobalamin']"
139,"Happy Baby
Organics",Sensitive,0.0,0.0,2.4,0.0,0.0,516.0,5660000,0.0,0,0,0.0,2025,https://www.walmart.com/ip/Happy-Baby-Organics-Stage-1-Sensitive-Organic-Infant-Formula-with-Iron-Milk-Based-Powder-21-oz-Tub/257847109,"Organic Nonfat Milk, Organic Maltodextrin, Organic Glucose Syrup Solids, Organic Palm Olein or Palm Oil, Organic Soy Oil, Organic Coconut Oil, Organic High Oleic (Safflower or Sunflower) Oil, Organic Galactooligosaccharides (GOS)(b), Organic Whey Protein Concentrate, Less than 1%: Fructooligosaccharide (FOS)(b), Choline Bitartrate, Potassium Chloride, Organic Soy Lecithin, Calcium Hydroxide, Mortierella Alpina Oil(c), Calcium Phosphate, Sodium Citrate, Ascorbic Acid, Magnesium Chloride, DHA Algal Oil (Schizochytrium)(d), Potassium Bicarbonate, Inositol, Ascorbyl Palmitate, Ferrous Sulfate, Zinc Sulfate, Mixed Tocopherol Concentrate, Vitamin E (Di-Alpha Tocopheryl Acetate), Niacinamide, Calcium Pantothenate, Cupric Sulfate, Vitamin A Palmitate, Riboflavin, Thiamin Hydrochloride, Pyridoxine Hydrochloride, Manganese Sulfate, Beta-Carotene, Potassium Iodine, Folic Acid, Vitamin K (Phytonadione), Biotin, Sodium Selenite, Vitamin D (Cholecalciferol), Cyanocobalamin. (b) a Type of Prebiotic. (c) a Source of Arachidonic Acid (ARA). (d) a Source of Docosahexaenoic Acid (DHA).","['organic palm olein or palm oil', 'ascorbyl palmitate', 'vitamin a palmitate']","['organic soy oil', 'organic soy lecithin']",1,1,"['organic nonfat milk', 'organic maltodextrin', 'organic glucose syrup solids', 'organic palm olein or palm oil', 'organic soy oil', 'organic coconut oil', 'organic high oleic', 'safflower or sunflower', 'oil', 'organic galactooligosaccharides', 'gos', 'b', 'organic whey protein concentrate', 'less than 1%: fructooligosaccharide', 'fos', 'b', 'choline bitartrate', 'potassium chloride', 'organic soy lecithin', 'calcium hydroxide', 'mortierella alpina oil', 'c', 'calcium phosphate', 'sodium citrate', 'ascorbic acid', 'magnesium chloride', 'dha algal oil', 'schizochytrium', 'd', 'potassium bicarbonate', 'inositol', 'ascorbyl palmitate', 'ferrous sulfate', 'zinc sulfate', 'mixed tocopherol concentrate', 'vitamin e', 'di-alpha tocopheryl acetate', 'niacinamide', 'calcium pantothenate', 'cupric sulfate', 'vitamin a palmitate', 'riboflavin', 'thiamin hydrochloride', 'pyridoxine hydrochloride', 'manganese sulfate', 'beta-carotene', 'potassium iodine', 'folic acid', 'vitamin k', 'phytonadione', 'biotin', 'sodium selenite', 'vitamin d', 'cholecalciferol', 'cyanocobalamin', 'b', 'a type of prebiotic', 'c', 'a source of arachidonic acid', 'ara', '', 'd', 'a source of docosahexaenoic acid', 'dha', '']"
140,HiPP,Dutch Organic Stage 1,0.0,0.0,2.1,3.4,0.0,160.0,5310000,0.0,0,0,0.0,2025,https://organicformulashop.com/products/hipp-hydrolyzed-dutch-formula-stage-1,"Lactose, vegetable oils (palm oil, rapeseed oil, sunflower oil), proteins of hydrolyzed whey, lactose galacto-oligosaccharides, calcium orthophosphate, potassium chloride, emulsifying agent: citric acid esters of mono- and diglyceride fatty acids, fish oil 1, choline, potassium hydroxide, sodium hydroxide, L-phenylalanine, L-tyrosine, Mortierella alpina oil 1, calcium carbonate, carbonate of magnesium, sodium selenite, vitamin C, zinc sulfate, L-tryptophan, L-histidine, inositol, potassium iodate, L-carnitine, iron sulphate, the natural culture of lactic acid (Limosilactobacillus fermentum hereditum)2, organiclifestart.com, pantothenic acid, niacin, vitamin E, copper sulfate, vitamin B, vitamin B, vitamin A, vitamin B, manganese sulfate, calcium L-methylfolate, vitamin K, biotin, vitamin D, vitamin B12.",['palm oil'],[],1,0,"['lactose', 'vegetable oils', 'palm oil', 'rapeseed oil', 'sunflower oil', 'proteins of hydrolyzed whey', 'lactose galacto-oligosaccharides', 'calcium orthophosphate', 'potassium chloride', 'emulsifying agent: citric acid esters of mono- and diglyceride fatty acids', 'fish oil\xa01', 'choline', 'potassium hydroxide', 'sodium hydroxide', 'l-phenylalanine', 'l-tyrosine', 'mortierella alpina oil\xa01', 'calcium carbonate', 'carbonate of magnesium', 'sodium selenite', 'vitamin c', 'zinc sulfate', 'l-tryptophan', 'l-histidine', 'inositol', 'potassium iodate', 'l-carnitine', 'iron sulphate', 'the natural culture of lactic acid', 'limosilactobacillus fermentum hereditum', '2', 'organiclifestart.com', 'pantothenic acid', 'niacin', 'vitamin e', 'copper sulfate', 'vitamin b', 'vitamin b', 'vitamin a', 'vitamin b', 'manganese sulfate', 'calcium l-methylfolate', 'vitamin k', 'biotin', 'vitamin d', 'vitamin b12']"
141,HiPP,Hypoallergenic,2.6,0.0,1.9,3.3,0.0,530.0,6300000,0.0,0,0,0.0,2026,https://organicformulashop.com/products/hipp-hypoallergenic-formula-stage-pre,"lactose, vegetable oils* (palm oil, rapeseed oil, sunflower oil), hydrolyzed whey protein, galactooligosaccharides from lactose, calcium orthophosphates, potassium chloride, emulsifier: citric acid esters of mono- and diglycerides of fatty acids, potassium hydroxide, fish oil1, mortierella alpina oil 1, sodium hydroxide, l-tyrosine, l-phenylalanine, magnesium carbonate, choline, inositol, l-tryptophan, vitamin c, l-carnitine, ferrous sulfate, zinc sulfate, pantothenic acid, natural lactic acid cultures (limosilactobacillus fermentum hereditum®) 2, niacin, vitamin e, calcium carbonate, copper sulfate, vitamin b1, vitamin a, vitamin B2, vitamin B6, potassium iodate, manganese sulfate, metafolin®3 (calcium l-methylfolate), vitamin K, sodium selenate, biotin, vitamin D, vitamin B12. ",['palm oil'],[],1,0,"['lactose', 'vegetable oils*', 'palm oil', 'rapeseed oil', 'sunflower oil', 'hydrolyzed whey protein', 'galactooligosaccharides from lactose', 'calcium orthophosphates', 'potassium chloride', 'emulsifier: citric acid esters of mono- and diglycerides of fatty acids', 'potassium hydroxide', 'fish oil1', 'mortierella\xa0alpina oil\xa01', 'sodium hydroxide', 'l-tyrosine', 'l-phenylalanine', 'magnesium carbonate', 'choline', 'inositol', 'l-tryptophan', 'vitamin c', 'l-carnitine', 'ferrous sulfate', 'zinc sulfate', 'pantothenic acid', 'natural lactic acid cultures', 'limosilactobacillus fermentum hereditum®', '\xa02', 'niacin', 'vitamin e', 'calcium carbonate', 'copper sulfate', 'vitamin b1', 'vitamin a', 'vitamin b2', 'vitamin b6', 'potassium iodate', 'manganese sulfate', 'metafolin®3', 'calcium l-methylfolate', 'vitamin k', 'sodium selenate', 'biotin', 'vitamin d', 'vitamin b12.\xa0']"
142,HiPP,"Organic Whole Milk Ready
to Feed",0.0,0.0,0.0,0.0,0.0,0.0,711667,0.0,0,0,0.0,2026,https://organicformulashop.com/products/holle-organic-baby-formula-stage-1,"Skimmed milk **¹, whey product * (partially demineralized whey powder ), vegetable oils* (palm oil*³, sunflower oil*, rapeseed oil*), lactose* , calcium carbonate, potassium chloride, oil from the microalgae Schizochytrium sp.², oil from Mortierella Alpina, choline bitartrate , calcium salts of orthophosphoric acid, vitamin C, L-tyrosine, sodium chloride, L-tryptophan, iron sulfate, zinc sulfate, vitamin E, magnesium carbonate, niacin, copper sulfate, pantothenic acid, vitamin A, vitamin B1, vitamin B6, manganese sulfate, potassium iodide, folic acid, sodium selenite, Vitamin K, vitamin D, biotin, vitamin B12",['palm oil*³'],[],1,0,"['skimmed milk **¹', 'whey product *', 'partially demineralized whey powder', 'vegetable oils*', 'palm oil*³', 'sunflower oil*', 'rapeseed oil*', 'lactose*', 'calcium carbonate', 'potassium chloride', 'oil from the microalgae schizochytrium sp.²', 'oil from mortierella alpina', 'choline bitartrate', 'calcium salts of orthophosphoric acid', 'vitamin c', 'l-tyrosine', 'sodium chloride', 'l-tryptophan', 'iron sulfate', 'zinc sulfate', 'vitamin e', 'magnesium carbonate', 'niacin', 'copper sulfate', 'pantothenic acid', 'vitamin a', 'vitamin b1', 'vitamin b6', 'manganese sulfate', 'potassium iodide', 'folic acid', 'sodium selenite', 'vitamin k', 'vitamin d', 'biotin', 'vitamin b12']"
143,Holle,Bio Organic Stage 1,0.0,0.0,2.2,3.3,0.0,422.0,5960000,0.0,0,0,0.0,2025,https://organiclifestart.com/products/holle-bio-stage-1,"Organic Skimmed Milk, Organic Whey Products (Partially Demineralized Whey Powder), Organic Vegetable Oils (Organic Palm Oil, Organic Sunflower Oil, Organic Rapeseed Oil), Organic Lactose, Organic Skimmed Milk Powder, Calcium Carbonate, Potassium Chloride, Oil from the Microalgae Schizochytrium sp.2, Oil from Mortierella Alpina, Choline Bitartrate, Calcium Salts of Orthophosphoric Acid, Vitamin C, L-Tyrosine, Sodium Chloride, L-Tryptophan, Iron Sulfate, Zinc Sulfate, Vitamin E, Magnesium Carbonate, Niacin, Copper Sulfate, Pantothenic Acid, Vitamin A, Vitamin B1, Vitamin B6, Manganese Sulfate, Potassium Iodide, Folic Acid, Sodium Selenite, Vitamin K, Vitamin D, Biotin, Vitamin B12.",['organic palm oil'],[],1,0,"['organic skimmed milk', 'organic whey products', 'partially demineralized whey powder', 'organic vegetable oils', 'organic palm oil', 'organic sunflower oil', 'organic rapeseed oil', 'organic lactose', 'organic skimmed milk powder', 'calcium carbonate', 'potassium chloride', 'oil from the microalgae schizochytrium sp.2', 'oil from mortierella alpina', 'choline bitartrate', 'calcium salts of orthophosphoric acid', 'vitamin c', 'l-tyrosine', 'sodium chloride', 'l-tryptophan', 'iron sulfate', 'zinc sulfate', 'vitamin e', 'magnesium carbonate', 'niacin', 'copper sulfate', 'pantothenic acid', 'vitamin a', 'vitamin b1', 'vitamin b6', 'manganese sulfate', 'potassium iodide', 'folic acid', 'sodium selenite', 'vitamin k', 'vitamin d', 'biotin', 'vitamin b12']"
144,Holle,Organic Goat Milk,2.1,0.0,2.1,3.3,0.0,206.0,6500000,0.0,0,0,0.0,2026,https://www.holle.ch/en/product/organic-infant-goat-milk-formula-1/,"Full-cream goat MILK**¹, LACTOSE*, full-cream goat MILK powder**¹, vegetable oils* (sunflower oil*, rapeseed oil*), calcium carbonate, choline hydrogen tartrate, oil from the microalgae Schizochytrium sp., oil from Mortierella Alpina, sodium citrate, potassium citrate, L-tyrosine, calcium salts of orthophosphoric acid, vitamin C, L-tryptophan, L-cystine, ferrous sulphate, zinc sulphate, magnesium carbonate, pantothenic acid, niacin, copper sulphate, vitamin E, vitamin A, vitamin B₁ (thiamin), vitamin B₆, manganese sulphate, folic acid, sodium selenite, vitamin K, potassium iodide, biotin, vitamin D, vitamin B₁₂.",[],[],0,0,"['full-cream goat milk**¹', 'lactose*', 'full-cream goat milk powder**¹', 'vegetable oils*', 'sunflower oil*', 'rapeseed oil*', 'calcium carbonate', 'choline hydrogen tartrate', 'oil from the microalgae schizochytrium sp', 'oil from mortierella alpina', 'sodium citrate', 'potassium citrate', 'l-tyrosine', 'calcium salts of orthophosphoric acid', 'vitamin c', 'l-tryptophan', 'l-cystine', 'ferrous sulphate', 'zinc sulphate', 'magnesium carbonate', 'pantothenic acid', 'niacin', 'copper sulphate', 'vitamin e', 'vitamin a', 'vitamin b₁', 'thiamin', 'vitamin b₆', 'manganese sulphate', 'folic acid', 'sodium selenite', 'vitamin k', 'potassium iodide', 'biotin', 'vitamin d', 'vitamin b₁₂']"
145,Jovie,Stage 1 Organic Goat Milk,2.4,0.0,1.9,0.0,0.0,706.0,6800000,0.0,0,0,0.0,2026,https://themilkybox.com/products/jovie-goat-stage-1-organic-baby-formula,"ORGANIC WHOLE GOAT MILK POWDER; ORGANIC lactose (milk); ORGANIC vegetable oils (ORGANIC sunflower oil, ORGANIC rapeseed oil); ORGANIC galacto-oligosaccharides (GOS) (milk); docosahexaenoic acid rich oil (DHA) (fish); arachidonic acid rich oil (AA); MINERALS (calcium carbonate, sodium citrate, magnesium chloride, sodium chloride, ferrous lactate, zinc sulphate, copper sulphate, manganese sulphate, potassium iodide, sodium selenite); VITAMINS (ascorbic acid, dl-alpha-tocopheryl acetate, cholecalciferol, retinol acetate, niacinamide, calcium-d-pantothenate, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, riboflavin, phytomenadione, biotin, cobalamine); l-choline bitartrate; l-cystine; l-tryptophan; l-tyrosine; inositol; l-carnitine l-tartrate.",[],[],0,0,"['organic whole goat milk powder; organic lactose', 'milk', 'organic vegetable oils', 'organic sunflower oil', 'organic rapeseed oil', 'organic galacto-oligosaccharides', 'gos', 'milk', 'docosahexaenoic acid rich oil', 'dha', 'fish', 'arachidonic acid rich oil', 'aa', 'minerals', 'calcium carbonate', 'sodium citrate', 'magnesium chloride', 'sodium chloride', 'ferrous lactate', 'zinc sulphate', 'copper sulphate', 'manganese sulphate', 'potassium iodide', 'sodium selenite', 'vitamins', 'ascorbic acid', 'dl-alpha-tocopheryl acetate', 'cholecalciferol', 'retinol acetate', 'niacinamide', 'calcium-d-pantothenate', 'thiamine hydrochloride', 'pyridoxine hydrochloride', 'folic acid', 'riboflavin', 'phytomenadione', 'biotin', 'cobalamine', 'l-choline bitartrate; l-cystine; l-tryptophan; l-tyrosine; inositol; l-carnitine l-tartrate']"
146,Kabrita,Goat Milk-Based,7.8,8.3,3.7,1.7,0.0,450.0,6130000,0.0,0,0,0.0,2025,https://kabrita.com/products/goat-milk-infant-formula,"lactose, non-fat dry goat milk, vegetable oils (soybean oil, high oleic sunflower oil, coconut oil), goat whey protein concentrate powder, high 2-palmitic acid vegetable oil (palm oil), galacto-oligosaccharides, and less than 1%: mortierella alpina oil, tri calcium phosphate, crypthecodinium cohnii oil, tri sodium citrate, choline bitartrate, calcium carbonate, potassium hydroxide, sodium L-ascorbate, choline chloride, taurine, inositol, magnesium carbonate, L-ascorbic acid, vitamin E acetate, ferrous sulfate, niacinamide, zinc sulfate, L-carnitine L-tartrate, calcium pantothenate, retinyl acetate, thiamin hydrochloride, riboflavin, manganese sulfate, cupric sulfate, pyridoxine hydrochloride, folic acid, vitamin K1, potassium iodide, D-biotin, sodium selenate, vitamin D3, cyanocobalamin.","['high 2-palmitic acid vegetable oil', 'palm oil']",['soybean oil'],1,1,"['lactose', 'non-fat dry goat milk', 'vegetable oils', 'soybean oil', 'high oleic sunflower oil', 'coconut oil', 'goat whey protein concentrate powder', 'high 2-palmitic acid vegetable oil', 'palm oil', 'galacto-oligosaccharides', 'and less than 1%: mortierella alpina oil', 'tri calcium phosphate', 'crypthecodinium cohnii oil', 'tri sodium citrate', 'choline bitartrate', 'calcium carbonate', 'potassium hydroxide', 'sodium l-ascorbate', 'choline chloride', 'taurine', 'inositol', 'magnesium carbonate', 'l-ascorbic acid', 'vitamin e acetate', 'ferrous sulfate', 'niacinamide', 'zinc sulfate', 'l-carnitine l-tartrate', 'calcium pantothenate', 'retinyl acetate', 'thiamin hydrochloride', 'riboflavin', 'manganese sulfate', 'cupric sulfate', 'pyridoxine hydrochloride', 'folic acid', 'vitamin k1', 'potassium iodide', 'd-biotin', 'sodium selenate', 'vitamin d3', 'cyanocobalamin']"
147,Kendamil,"First Infant Milk Ready to
Feed",0.0,0.0,0.0,0.0,0.11,0.0,825000,0.0,0,0,0.0,2026,https://us.kendamil.com/products/classic-first-infant-milk,"Whole Milkō, Reduced Minerals Whey^, Vegetable Oils (Sunflower Oil, Coconut Oil, Low Erucic Rapeseed Oil), Lactose, Skimmed Milk Powder, Galacto-Oligosaccharides (GOS)¥, Less Than 2% of: Whey Protein Concentrate Alpha-Lactalbumin, Calcium Citrate, Potassium Chloride, Calcium Phosphate, Sodium Citrate, Choline Bitartrate, Fructooligosaccharides (FOS), Magnesium Chloride, Schizochytrium Sp. OilO, Ascorbic Acid, Potassium Hydroxide, Inositol, L-Tyrosine, Mortierella Alpina OilO, Taurine, Iron Pyrophosphate, Nucleotides (Cytidine-5’-Monophosphate, Disodium Uridine-5’-Monophosphate, Adenosine-5’-Monophosphate, Disodium Inosine-5’-Monophosphate, Disodium Guanosine-5’-Monophosphate), L-Phenylalanine, Zinc Sulfate, Vitamin E Acetate, Niacinamide, Calcium Pantothenate, Copper Sulfate, Thiamin Hydrochloride, Riboflavin, Vitamin A Acetate, Vitamin B6 Hydrochloride, Manganese Sulfate, Folic Acida, Potassium Iodide, Sodium Selenite, Vitamin K1, Vitamin D3, Biotin, Vitamin B12, Mixed Tocopherols.",[],[],0,0,"['whole milkō', 'reduced minerals whey^', 'vegetable oils', 'sunflower oil', 'coconut oil', 'low erucic rapeseed oil', 'lactose', 'skimmed milk powder', 'galacto-oligosaccharides', 'gos', '¥', '\xa0less than 2% of: whey protein concentrate alpha-lactalbumin', 'calcium citrate', 'potassium chloride', 'calcium phosphate', 'sodium citrate', 'choline bitartrate', 'fructooligosaccharides', 'fos', 'magnesium chloride', 'schizochytrium sp. oilo', 'ascorbic acid', 'potassium hydroxide', 'inositol', 'l-tyrosine', 'mortierella alpina oilo', 'taurine', 'iron pyrophosphate', 'nucleotides', 'cytidine-5’-monophosphate', 'disodium uridine-5’-monophosphate', 'adenosine-5’-monophosphate', 'disodium inosine-5’-monophosphate', 'disodium guanosine-5’-monophosphate', 'l-phenylalanine', 'zinc sulfate', 'vitamin e acetate', 'niacinamide', 'calcium pantothenate', 'copper sulfate', 'thiamin hydrochloride', 'riboflavin', 'vitamin a acetate', 'vitamin b6 hydrochloride', 'manganese sulfate', 'folic acida', 'potassium iodide', 'sodium selenite', 'vitamin k1', 'vitamin d3', 'biotin', 'vitamin b12', 'mixed tocopherols']"
